Voltage (V),Current (A),Temperature (C),eRPM,Throttle Duty,Motor Duty,Phase Current (A),Power (W),Status 1,Status 2
45.225227,132.6,75.65,108501,79,79,167.85,5996.87,1,0
45.195198,134.4,75.65,109010,79,79,170.13,6074.23,1,0
45.375378,132.4,75.65,109655,79,79,167.59,6007.7,1,0
45.315315,136,75.71,109033,79,79,172.15,6162.88,1,0
45.255257,137,75.71,108903,79,79,173.42,6199.97,1,0
45.345345,133.2,75.71,109026,79,79,168.61,6040,1,0
45.195198,135.2,75.71,109440,79,79,171.14,6110.39,1,0
45.255257,136.2,75.71,110284,79,79,172.41,6163.77,1,0
45.345345,137,75.71,109583,79,79,173.42,6212.31,1,0
45.225227,136.8,75.65,108973,79,79,173.16,6186.81,1,0
45.255257,134.4,75.65,108418,79,79,170.13,6082.31,1,0
45.195198,133.8,75.65,109366,79,79,169.37,6047.12,1,0
45.315315,131.8,75.71,109564,79,79,166.84,5972.56,1,0
45.195198,134.8,75.71,108445,79,79,170.63,6092.31,1,0
45.195198,133,75.71,109746,79,79,168.35,6010.96,1,0
45.345345,132.6,75.71,109706,80,80,165.75,6012.79,1,0
45.165165,133.2,75.71,108954,79,79,168.61,6016,1,0
45.345345,135.6,75.78,110414,79,79,171.65,6148.83,1,0
45.285286,135,75.78,109287,79,79,170.89,6113.51,1,0
45.255257,135.2,75.78,109653,79,79,171.14,6118.51,1,0
45.225227,136.6,75.78,107953,79,79,172.91,6177.77,1,0
45.225227,135.8,75.78,110147,79,79,171.9,6141.59,1,0
45.255257,135.8,75.78,109645,79,79,171.9,6145.66,1,0
45.345345,132.6,75.78,109048,79,79,167.85,6012.79,1,0
45.195198,133,75.78,110112,79,79,168.35,6010.96,1,0
45.285286,130.6,75.78,109340,79,79,165.32,5914.26,1,0
45.105106,133.6,75.78,109023,79,79,169.11,6026.04,1,0
45.225227,131.2,75.78,109956,79,79,166.08,5933.55,1,0
45.345345,133,75.78,110841,79,79,168.35,6030.93,1,0
45.255257,133.8,75.78,109701,79,79,169.37,6055.15,1,0
45.315315,137,75.78,110403,80,80,171.25,6208.2,1,0
45.315315,133.8,75.78,109836,79,79,169.37,6063.19,1,0
45.285286,133.6,75.78,109751,79,79,169.11,6050.11,1,0
45.225227,137.2,75.78,109097,79,79,173.67,6204.9,1,0
45.165165,134.8,75.84,108387,79,79,170.63,6088.26,1,0
45.195198,135.6,75.84,108483,79,79,171.65,6128.47,1,0
45.345345,135.6,75.84,109114,79,79,171.65,6148.83,1,0
45.165165,135.8,75.84,108524,79,79,171.9,6133.43,1,0
45.135136,135.4,75.84,108521,79,79,171.39,6111.3,1,0
45.225227,132.6,75.84,108598,79,79,167.85,5996.87,1,0
45.195198,132.4,75.84,108367,79,79,167.59,5983.84,1,0
45.285286,133.2,75.84,108772,79,79,168.61,6032,1,0
45.375378,129.6,75.84,109620,79,79,164.05,5880.65,1,0
45.315315,136,76.04,109084,79,79,172.15,6162.88,1,0
45.435436,133.8,76.04,109856,79,79,169.37,6079.26,1,0
45.225227,136,76.04,109284,79,79,172.15,6150.63,1,0
45.315315,135.2,76.04,108233,79,79,171.14,6126.63,1,0
45.255257,135.8,76.11,109073,79,79,171.9,6145.66,1,0
45.255257,135,76.17,110436,79,79,170.89,6109.46,1,0
45.345345,132.4,76.17,109727,79,79,167.59,6003.72,1,0
45.255257,135.8,76.17,109832,79,79,171.9,6145.66,1,0
45.255257,134.6,76.17,110516,79,79,170.38,6091.36,1,0
45.285286,132.8,76.17,110054,79,79,168.1,6013.89,1,0
45.255257,131,76.17,110081,79,79,165.82,5928.44,1,0
45.195198,132.6,76.17,109262,79,79,167.85,5992.88,1,0
45.225227,130.6,76.17,108522,79,79,165.32,5906.41,1,0
45.195198,133.2,76.17,108663,79,79,168.61,6020,1,0
45.255257,131.2,76.17,108732,79,79,166.08,5937.49,1,0
45.255257,134.4,76.17,108463,79,79,170.13,6082.31,1,0
45.225227,134.8,76.17,108614,79,79,170.63,6096.36,1,0
45.225227,135.4,76.17,109011,79,79,171.39,6123.5,1,0
45.165165,134.6,76.17,109407,79,79,170.38,6079.23,1,0
45.225227,135.6,76.17,108675,79,79,171.65,6132.54,1,0
45.165165,136.2,76.3,108523,79,79,172.41,6151.5,1,0
45.165165,134.2,76.37,108904,79,79,169.87,6061.17,1,0
45.345345,133.4,76.37,109187,79,79,168.86,6049.07,1,0
45.195198,132.2,76.37,110459,79,79,167.34,5974.81,1,0
45.195198,133.8,76.37,108411,79,79,169.37,6047.12,1,0
45.255257,132.6,76.37,108837,79,79,167.85,6000.85,1,0
45.255257,134.2,76.37,109667,79,79,169.87,6073.26,1,0
45.225227,135.6,76.37,108954,79,79,171.65,6132.54,1,0
45.225227,133,76.37,108180,79,79,168.35,6014.96,1,0
45.405407,132.8,76.37,109771,79,79,168.1,6029.84,1,0
45.315315,134,76.37,110563,79,79,169.62,6072.25,1,0
45.135136,135.8,76.37,108703,79,79,171.9,6129.35,1,0
45.225227,136,76.37,109153,79,79,172.15,6150.63,1,0
45.165165,133.4,76.5,107819,79,79,168.86,6025.03,1,0
45.195198,136.8,76.5,109028,79,79,173.16,6182.7,1,0
45.345345,134.2,76.5,109206,79,79,169.87,6085.35,1,0
45.195198,131.8,76.5,109244,79,79,166.84,5956.73,1,0
45.165165,135,76.5,110049,79,79,170.89,6097.3,1,0
45.195198,131.2,76.5,108886,79,79,166.08,5929.61,1,0
45.105106,134,76.5,108493,79,79,169.62,6044.08,1,0
45.255257,131.4,76.5,108856,79,79,166.33,5946.54,1,0
45.225227,133,76.5,109167,79,79,168.35,6014.96,1,0
45.255257,135.8,76.5,109568,79,79,171.9,6145.66,1,0
45.345345,134.2,76.5,110473,79,79,169.87,6085.35,1,0
45.195198,134,76.5,108958,79,79,169.62,6056.16,1,0
45.195198,137.6,76.5,109006,79,79,174.18,6218.86,1,0
45.195198,133.8,76.5,108519,79,79,169.37,6047.12,1,0
45.195198,135.8,76.5,108824,79,79,171.9,6137.51,1,0
45.195198,135,76.5,110059,79,79,170.89,6101.35,1,0
45.105106,134.8,76.5,108611,79,79,170.63,6080.17,1,0
45.135136,135.2,76.5,108804,79,79,171.14,6102.27,1,0
45.195198,132.4,76.5,108698,79,79,167.59,5983.84,1,0
45.135136,133.2,76.5,108783,79,79,168.61,6012,1,0
45.195198,132.4,76.5,108432,79,79,167.59,5983.84,1,0
45.195198,132.6,76.5,108469,79,79,167.85,5992.88,1,0
45.165165,131.6,76.57,108416,79,79,166.58,5943.74,1,0
45.285286,136.8,76.57,108277,79,79,173.16,6195.03,1,0
45.165165,135.6,76.57,108644,79,79,171.65,6124.4,1,0
45.255257,133.6,76.57,108763,79,79,169.11,6046.1,1,0
45.285286,134.4,76.57,108144,79,79,170.13,6086.34,1,0
45.135136,136.4,76.57,108394,79,79,172.66,6156.43,1,0
45.135136,135,76.57,108476,79,79,170.89,6093.24,1,0
45.195198,135.2,76.57,108559,79,79,171.14,6110.39,1,0
45.165165,134.2,76.57,108463,79,79,169.87,6061.17,1,0
45.255257,131.2,76.57,108681,79,79,166.08,5937.49,1,0
45.225227,133.8,76.57,109875,79,79,169.37,6051.14,1,0
45.105106,133.4,76.57,108573,79,79,168.86,6017.02,1,0
45.285286,132.6,76.57,109169,79,79,167.85,6004.83,1,0
45.255257,130,76.57,108194,79,78,166.67,5883.18,1,0
45.285286,134.6,76.57,109369,79,79,170.38,6095.4,1,0
45.195198,136,76.57,108735,79,79,172.15,6146.55,1,0
45.255257,135.2,76.57,108474,79,79,171.14,6118.51,1,0
45.375378,134.6,76.57,110299,79,79,170.38,6107.53,1,0
45.165165,135.4,76.57,109965,79,79,171.39,6115.36,1,0
45.165165,136.2,76.57,108588,79,79,172.41,6151.5,1,0
45.255257,133,76.57,109972,79,79,168.35,6018.95,1,0
45.195198,133,76.57,108453,79,79,168.35,6010.96,1,0
45.225227,134.8,76.57,109681,79,79,170.63,6096.36,1,0
45.075077,132,76.57,108935,79,79,167.09,5949.91,1,0
45.195198,134.4,76.57,108826,79,79,170.13,6074.23,1,0
45.225227,133.4,76.57,109214,79,79,168.86,6033.05,1,0
45.165165,133.6,76.57,108637,79,79,169.11,6034.07,1,0
45.315315,134.2,76.57,110242,79,79,169.87,6081.32,1,0
45.225227,134.4,76.57,108239,79,79,170.13,6078.27,1,0
45.225227,134,76.57,109067,79,79,169.62,6060.18,1,0
45.285286,135.8,76.57,108782,79,79,171.9,6149.74,1,0
45.255257,134,76.57,109092,79,79,169.62,6064.2,1,0
45.345345,136.8,76.57,109582,79,79,173.16,6203.24,1,0
45.345345,134,76.57,109596,79,79,169.62,6076.28,1,0
45.225227,135.4,76.57,109499,79,79,171.39,6123.5,1,0
45.195198,135.6,76.57,109026,79,79,171.65,6128.47,1,0
45.225227,132.4,76.64,108805,79,79,167.59,5987.82,1,0
45.195198,133.6,76.64,110178,79,79,169.11,6038.08,1,0
45.135136,134,76.64,108736,79,79,169.62,6048.11,1,0
45.195198,132.4,76.64,108446,79,79,167.59,5983.84,1,0
45.285286,135,76.64,109080,79,79,170.89,6113.51,1,0
45.315315,132.6,76.64,110023,79,79,167.85,6008.81,1,0
45.285286,133,76.64,109188,79,79,168.35,6022.94,1,0
45.225227,132.4,76.64,108374,79,79,167.59,5987.82,1,0
45.285286,138,76.64,108967,79,79,174.68,6249.37,1,0
45.165165,134.8,76.64,109969,79,79,170.63,6088.26,1,0
45.195198,136,76.64,108243,79,79,172.15,6146.55,1,0
45.135136,134.2,76.64,109312,79,79,169.87,6057.14,1,0
45.135136,134.2,76.64,109217,79,79,169.87,6057.14,1,0
45.255257,133.4,76.64,108990,79,79,168.86,6037.05,1,0
45.165165,133.2,76.64,109684,79,79,168.61,6016,1,0
45.165165,133.4,76.64,108518,79,79,168.86,6025.03,1,0
45.255257,131.6,76.64,109177,79,79,166.58,5955.59,1,0
45.135136,135,76.64,109493,79,79,170.89,6093.24,1,0
45.225227,132.6,76.57,108537,79,79,167.85,5996.87,1,0
45.195198,133,76.57,108288,79,79,168.35,6010.96,1,0
45.225227,134.4,76.57,109046,79,79,170.13,6078.27,1,0
45.285286,136.4,76.57,108935,79,79,172.66,6176.91,1,0
45.135136,137.8,76.57,108599,79,79,174.43,6219.62,1,0
45.135136,135.6,76.57,108978,79,79,171.65,6120.32,1,0
45.105106,134.4,76.57,108404,79,79,170.13,6062.13,1,0
45.075077,136.4,76.57,108923,79,79,172.66,6148.24,1,0
45.135136,135.4,76.57,108351,79,79,171.39,6111.3,1,0
45.105106,133.6,76.57,108579,79,79,169.11,6026.04,1,0
45.165165,133.4,76.57,108394,79,79,168.86,6025.03,1,0
45.225227,132.4,76.64,108024,79,79,167.59,5987.82,1,0
45.105106,133,76.64,108607,79,79,168.35,5998.98,3,0
45.285286,130.6,76.64,108646,79,79,165.32,5914.26,1,0
45.225227,130.2,76.64,109098,79,79,164.81,5888.32,1,0
45.195198,134.8,76.64,108744,79,79,170.63,6092.31,1,0
45.225227,133.8,76.64,108581,79,79,169.37,6051.14,1,0
45.225227,135.2,76.64,109531,79,79,171.14,6114.45,1,0
45.195198,135.6,76.64,108483,79,79,171.65,6128.47,1,0
45.255257,136.2,76.64,109602,79,79,172.41,6163.77,1,0
45.075077,136,76.64,108349,79,79,172.15,6130.21,1,0
45.135136,134.6,76.64,109047,79,79,170.38,6075.19,1,0
45.165165,136.2,76.64,109558,79,79,172.41,6151.5,1,0
45.075077,133.8,76.64,108054,79,79,169.37,6031.05,1,0
45.165165,133.2,76.64,109458,79,79,168.61,6016,1,0
45.225227,130.2,76.57,109495,79,79,164.81,5888.32,1,0
45.165165,137,76.57,108732,79,79,173.42,6187.63,1,0
45.285286,131.2,76.57,109437,79,79,166.08,5941.43,1,0
45.225227,134,76.57,110179,79,79,169.62,6060.18,1,0
45.165165,130.6,76.57,108290,79,79,165.32,5898.57,1,0
45.255257,136,76.57,108596,79,79,172.15,6154.71,1,0
45.225227,131.6,76.57,109352,79,79,166.58,5951.64,1,0
45.195198,136.4,76.64,108275,79,79,172.66,6164.63,1,0
45.195198,135.2,76.64,109715,79,79,171.14,6110.39,1,0
45.105106,135.8,76.64,108024,79,79,171.9,6125.27,1,0
45.285286,136,76.64,109897,79,79,172.15,6158.8,1,0
45.075077,132.2,76.64,108552,79,79,167.34,5958.93,1,0
45.105106,133.2,76.64,108356,79,79,168.61,6008,1,0
45.135136,132.4,76.64,109060,79,79,167.59,5975.89,1,0
45.165165,132.6,76.64,108846,79,79,167.85,5988.9,1,0
45.255257,133,76.64,109818,79,79,168.35,6018.95,1,0
45.165165,131.6,76.64,109244,79,79,166.58,5943.74,1,0
45.195198,130,76.64,108907,79,79,164.56,5875.38,1,0
45.285286,134.4,76.64,108776,79,79,170.13,6086.34,1,0
45.135136,135.6,76.7,108801,79,79,171.65,6120.32,1,0
45.195198,132.8,76.7,108177,79,79,168.1,6001.92,1,0
45.195198,134.4,76.7,109354,79,79,170.13,6074.23,1,0
45.135136,135.6,76.7,108784,79,79,171.65,6120.32,1,0
45.255257,136.2,76.7,109656,79,79,172.41,6163.77,1,0
45.135136,134.4,76.7,108602,79,79,170.13,6066.16,1,0
45.225227,134.2,76.7,109174,79,79,169.87,6069.23,1,0
45.225227,133,76.7,108739,79,79,168.35,6014.96,1,0
45.045048,134.2,76.7,108816,79,79,169.87,6045.05,1,0
45.225227,132.4,76.7,109065,79,79,167.59,5987.82,1,0
45.165165,131.4,76.7,108872,79,79,166.33,5934.7,1,0
45.165165,132.8,76.7,108872,79,79,168.1,5997.93,1,0
45.195198,133,76.7,108587,79,79,168.35,6010.96,1,0
45.195198,132.8,76.7,109643,79,79,168.1,6001.92,1,0
45.165165,135.2,76.7,108435,79,79,171.14,6106.33,1,0
45.285286,135.4,76.7,110078,79,79,171.39,6131.63,1,0
45.165165,136.8,76.7,108688,79,79,173.16,6178.59,1,0
45.165165,135.2,76.7,109454,79,79,171.14,6106.33,1,0
45.105106,134.4,76.7,108628,79,79,170.13,6062.13,1,0
45.225227,134.4,76.7,109383,79,79,170.13,6078.27,1,0
45.225227,134.4,76.7,109502,79,79,170.13,6078.27,1,0
45.105106,134.6,76.7,108477,79,79,170.38,6071.15,1,0
45.165165,133.6,76.7,109143,79,79,169.11,6034.07,1,0
45.225227,130.4,76.77,108539,79,79,165.06,5897.37,1,0
45.195198,132.4,76.77,110283,79,79,167.59,5983.84,1,0
45.225227,134.8,76.77,108383,79,79,170.63,6096.36,1,0
45.165165,131.6,76.77,109015,79,79,166.58,5943.74,1,0
45.195198,133.4,76.77,109600,79,79,168.86,6029.04,1,0
45.195198,134.8,76.77,108567,79,79,170.63,6092.31,1,0
45.105106,137.2,76.77,108052,79,79,173.67,6188.42,1,0
45.105106,136,76.77,109820,79,79,172.15,6134.29,1,0
45.315315,133.8,76.77,109383,79,79,169.37,6063.19,1,0
45.165165,137.2,76.77,108345,79,79,173.67,6196.66,1,0
45.075077,135.8,76.77,108729,79,79,171.9,6121.2,1,0
45.255257,132.8,76.77,109072,79,79,168.1,6009.9,1,0
45.105106,134.4,76.77,108411,79,79,170.13,6062.13,1,0
45.135136,134.2,76.77,109387,79,79,169.87,6057.14,1,0
45.195198,131.2,76.77,109006,79,79,166.08,5929.61,1,0
45.105106,133.6,76.77,108470,79,79,169.11,6026.04,1,0
45.165165,133.8,76.77,109200,79,79,169.37,6043.1,1,0
45.285286,133.8,76.77,109875,79,79,169.37,6059.17,1,0
45.165165,132.4,76.77,109558,79,79,167.59,5979.87,1,0
45.195198,138,76.77,108080,79,79,174.68,6236.94,1,0
45.165165,134.8,76.77,109081,79,79,170.63,6088.26,1,0
45.165165,136,76.77,109365,79,79,172.15,6142.46,1,0
45.135136,133.4,76.84,108602,79,79,168.86,6021.03,1,0
45.165165,134.8,76.84,109336,79,79,170.63,6088.26,1,0
45.165165,134.8,76.84,108621,79,79,170.63,6088.26,1,0
45.045048,134.4,76.84,108682,79,79,170.13,6054.05,1,0
45.105106,133.6,76.84,109426,79,79,169.11,6026.04,1,0
45.225227,131.6,76.84,109105,79,79,166.58,5951.64,1,0
45.165165,132.8,76.84,108520,79,79,168.1,5997.93,1,0
45.135136,134.6,76.84,108583,79,79,170.38,6075.19,1,0
45.165165,131.6,76.84,109450,79,79,166.58,5943.74,1,0
45.135136,134.8,76.9,108723,79,79,170.63,6084.22,1,0
45.225227,134,76.9,108764,79,79,169.62,6060.18,1,0
45.225227,134.2,76.9,109283,79,79,169.87,6069.23,1,0
45.105106,136.6,76.9,108378,79,79,172.91,6161.36,1,0
45.195198,136,76.9,109424,79,79,172.15,6146.55,1,0
45.135136,134.4,76.9,109160,79,79,170.13,6066.16,1,0
45.045048,135.8,76.9,108564,79,79,171.9,6117.12,1,0
45.225227,133.8,76.9,109717,79,79,169.37,6051.14,1,0
45.045048,133,76.84,108612,79,79,168.35,5990.99,1,0
45.135136,131,76.84,109217,79,79,165.82,5912.7,1,0
45.165165,131.8,76.84,108468,79,79,166.84,5952.77,1,0
45.105106,136,76.84,108213,79,79,172.15,6134.29,1,0
45.285286,130.4,76.84,109170,79,79,165.06,5905.2,1,0
45.135136,131.8,76.84,109188,79,79,166.84,5948.81,1,0
45.225227,137.2,76.84,109073,79,79,173.67,6204.9,1,0
45.195198,133.6,76.84,108811,79,79,169.11,6038.08,1,0
45.105106,133.6,76.84,109787,79,79,169.11,6026.04,1,0
45.135136,136.2,76.77,108161,79,79,172.41,6147.41,1,0
45.135136,135.2,76.77,108802,79,79,171.14,6102.27,1,0
45.135136,134.8,76.77,109574,79,79,170.63,6084.22,1,0
45.195198,133.8,76.77,108785,79,79,169.37,6047.12,1,0
45.165165,132.4,76.84,108742,79,79,167.59,5979.87,1,0
45.165165,131.6,76.84,108644,79,79,166.58,5943.74,1,0
45.195198,133,76.84,108373,79,79,168.35,6010.96,1,0
45.165165,134.2,76.84,109639,79,79,169.87,6061.17,1,0
45.195198,134,76.84,109095,79,79,169.62,6056.16,1,0
45.195198,132.6,76.84,108793,79,79,167.85,5992.88,1,0
45.045048,134.6,76.84,107883,79,79,170.38,6063.06,1,0
45.195198,132.6,76.84,109164,79,79,167.85,5992.88,1,0
45.165165,133.2,76.84,109311,79,79,168.61,6016,1,0
45.165165,133.4,76.84,109221,79,79,168.86,6025.03,1,0
45.225227,134.8,76.84,108747,79,79,170.63,6096.36,1,0
45.105106,136.6,76.84,107829,79,79,172.91,6161.36,1,0
45.135136,135.8,76.84,108446,79,79,171.9,6129.35,1,0
45.225227,133.6,76.84,108858,79,79,169.11,6042.09,1,0
45.045048,133.4,76.84,108281,79,79,168.86,6009.01,1,0
45.075077,133.2,76.84,108192,79,79,168.61,6004,1,0
45.195198,132.6,76.84,108337,79,79,167.85,5992.88,1,0
45.165165,132.6,76.84,109115,79,79,167.85,5988.9,1,0
45.225227,134.2,76.84,109056,79,79,169.87,6069.23,1,0
45.135136,135,76.84,109819,79,79,170.89,6093.24,1,0
45.135136,134,76.84,109715,79,79,169.62,6048.11,1,0
45.255257,134.8,76.84,109550,79,79,170.63,6100.41,1,0
45.225227,133.6,76.84,109090,79,79,169.11,6042.09,1,0
45.105106,138.6,76.84,108109,79,79,175.44,6251.57,1,0
45.105106,136.4,76.84,109006,79,79,172.66,6152.34,1,0
45.075077,135.2,76.84,109774,79,79,171.14,6094.15,1,0
45.165165,135.2,76.84,108513,79,79,171.14,6106.33,1,0
45.075077,133.4,76.84,108118,79,79,168.86,6013.02,1,0
45.045048,132.8,76.84,108397,79,79,168.1,5981.98,1,0
45.285286,134.2,76.84,109539,79,79,169.87,6077.29,1,0
45.045048,130.6,76.84,109067,79,79,165.32,5882.88,1,0
45.195198,131.2,76.84,109249,79,79,166.08,5929.61,1,0
45.165165,134.8,76.84,109696,80,80,168.5,6088.26,1,0
45.165165,134.2,76.84,108822,79,79,169.87,6061.17,1,0
45.105106,133.2,76.84,108579,79,79,168.61,6008,1,0
45.195198,135.4,76.84,108974,79,79,171.39,6119.43,1,0
45.165165,137,76.84,108566,79,79,173.42,6187.63,1,0
45.135136,135.6,76.84,107789,79,79,171.65,6120.32,1,0
45.045048,134,76.84,108523,79,79,169.62,6036.04,1,0
45.015015,134.6,76.84,108732,79,79,170.38,6059.02,1,0
45.075077,133.8,76.84,108655,79,79,169.37,6031.05,1,0
45.015015,134.4,76.84,108162,79,79,170.13,6050.02,1,0
45.135136,134.2,76.84,108242,79,79,169.87,6057.14,1,0
45.105106,133,76.84,108289,79,79,168.35,5998.98,1,0
45.075077,133.4,76.84,109300,79,79,168.86,6013.02,1,0
45.195198,131.2,76.84,110485,79,79,166.08,5929.61,1,0
45.105106,134.4,76.84,108307,79,79,170.13,6062.13,1,0
45.165165,134.2,76.84,109939,79,79,169.87,6061.17,1,0
45.225227,134.2,76.84,108742,79,79,169.87,6069.23,1,0
45.135136,132.8,76.84,108316,79,79,168.1,5993.95,1,0
45.135136,135.2,76.84,109604,79,79,171.14,6102.27,1,0
45.225227,133.4,76.9,109427,79,79,168.86,6033.05,1,0
45.135136,134.8,76.9,109529,79,79,170.63,6084.22,1,0
45.135136,135,76.9,108841,79,79,170.89,6093.24,1,0
45.075077,135.2,76.9,108898,79,79,171.14,6094.15,1,0
45.045048,133.6,76.9,109460,79,79,169.11,6018.02,1,0
45.165165,132.6,76.9,109455,79,79,167.85,5988.9,1,0
45.135136,130.6,76.9,108974,79,79,165.32,5894.65,1,0
45.255257,129.6,76.9,109190,79,79,164.05,5865.08,1,0
45.255257,132.8,76.9,108841,79,79,168.1,6009.9,1,0
45.135136,131.2,76.97,108012,79,79,166.08,5921.73,1,0
45.105106,133,76.97,107482,79,79,168.35,5998.98,1,0
45.135136,132.4,76.97,107817,79,79,167.59,5975.89,1,0
45.075077,134.4,76.97,108139,79,79,170.13,6058.09,1,0
45.105106,133.4,76.97,109692,79,79,168.86,6017.02,1,0
45.105106,135,76.97,108472,79,79,170.89,6089.19,1,0
45.045048,135.4,76.97,109052,79,79,171.39,6099.1,1,0
45.165165,134,76.97,108882,79,79,169.62,6052.13,1,0
45.015015,134.6,76.97,108705,79,79,170.38,6059.02,1,0
45.105106,133,77.11,109489,79,79,168.35,5998.98,1,0
45.165165,132.8,77.11,109855,79,79,168.1,5997.93,1,0
45.045048,133,77.11,109011,79,79,168.35,5990.99,1,0
45.195198,133.8,77.11,109471,79,79,169.37,6047.12,1,0
45.195198,131.2,77.11,109090,79,79,166.08,5929.61,1,0
45.165165,132.6,77.11,109526,79,79,167.85,5988.9,1,0
45.225227,132.2,77.11,109450,79,79,167.34,5978.78,1,0
45.195198,134.2,77.11,109088,79,79,169.87,6065.2,1,0
45.135136,132.8,77.11,108281,79,79,168.1,5993.95,1,0
45.165165,134.6,77.11,107932,79,79,170.38,6079.23,1,0
45.105106,133.8,77.11,108322,79,79,169.37,6035.06,1,0
45.105106,137.6,77.11,109261,79,79,174.18,6206.46,1,0
45.165165,135.4,77.11,107995,79,79,171.39,6115.36,1,0
45.105106,134,77.11,108455,79,79,169.62,6044.08,1,0
45.105106,135,77.11,109252,79,79,170.89,6089.19,1,0
45.135136,132.4,77.11,109671,79,79,167.59,5975.89,1,0
45.075077,135.2,77.11,109223,79,79,171.14,6094.15,1,0
45.165165,131.4,77.11,109654,79,79,166.33,5934.7,1,0
45.045048,132.8,77.11,108640,79,79,168.1,5981.98,1,0
45.105106,131,77.11,108583,79,79,165.82,5908.77,1,0
45.195198,133.2,77.11,108427,79,79,168.61,6020,1,0
45.045048,136.2,77.11,108639,79,79,172.41,6135.14,1,0
45.105106,135,77.11,108051,79,79,170.89,6089.19,1,0
45.195198,136,77.11,108715,79,79,172.15,6146.55,1,0
45.105106,135.6,77.11,108721,79,79,171.65,6116.25,1,0
45.075077,134.6,77.11,109677,79,79,170.38,6067.11,1,0
45.075077,134,77.11,108214,79,79,169.62,6040.06,1,0
45.015015,134.6,77.17,109414,79,79,170.38,6059.02,1,0
45.105106,134,77.17,107961,79,79,169.62,6044.08,1,0
45.015015,131.6,77.17,108158,79,79,166.58,5923.98,1,0
45.105106,132.2,77.17,109179,79,79,167.34,5962.9,1,0
45.195198,130.8,77.17,108568,79,79,165.57,5911.53,1,0
45.105106,132.4,77.17,107382,79,79,167.59,5971.92,1,0
45.105106,137.4,77.17,109553,79,79,173.92,6197.44,1,0
45.165165,133.4,77.17,109070,79,79,168.86,6025.03,1,0
45.105106,132.6,77.17,108303,79,79,167.85,5980.94,1,0
45.195198,133.8,77.17,108601,79,79,169.37,6047.12,1,0
45.135136,135.6,77.17,109874,79,79,171.65,6120.32,1,0
44.954956,135,77.17,107827,79,79,170.89,6068.92,1,0
45.075077,136,77.17,108241,79,79,172.15,6130.21,1,0
45.045048,135.8,77.17,108742,79,79,171.9,6117.12,1,0
44.954956,133.8,77.17,107753,79,79,169.37,6014.97,1,0
45.135136,134,77.17,107911,79,79,169.62,6048.11,1,0
45.075077,132,77.17,107842,79,79,167.09,5949.91,1,0
45.105106,132,77.24,109319,79,79,167.09,5953.87,1,0
45.165165,131.4,77.24,109487,79,79,166.33,5934.7,1,0
45.105106,133.8,77.24,108372,79,79,169.37,6035.06,1,0
45.075077,133,77.24,109142,79,79,168.35,5994.99,1,0
45.135136,134.4,77.24,108427,79,79,170.13,6066.16,1,0
45.045048,136,77.24,107641,79,79,172.15,6126.13,1,0
45.105106,137.4,77.24,108532,79,79,173.92,6197.44,1,0
45.105106,133.6,77.24,108263,79,79,169.11,6026.04,1,0
45.015015,135,77.24,108872,79,79,170.89,6077.03,1,0
45.075077,135.2,77.24,108389,79,79,171.14,6094.15,1,0
45.075077,135,77.24,108331,79,79,170.89,6085.14,1,0
45.045048,134,77.24,110013,79,79,169.62,6036.04,1,0
45.105106,136.8,77.24,108223,79,79,173.16,6170.38,1,0
45.015015,132.8,77.24,108374,79,79,168.1,5977.99,1,0
45.075077,132.2,77.31,108202,79,79,167.34,5958.93,1,0
45.165165,135.2,77.31,109489,79,79,171.14,6106.33,1,0
45.135136,133.6,77.31,109110,79,79,169.11,6030.05,1,0
45.105106,132.6,77.31,107846,79,79,167.85,5980.94,1,0
45.105106,130.8,77.31,109157,79,79,165.57,5899.75,1,0
45.135136,135.8,77.31,108878,79,79,171.9,6129.35,1,0
45.075077,137,77.31,108423,79,79,173.42,6175.29,1,0
45.075077,133,77.31,110067,79,79,168.35,5994.99,1,0
45.075077,134.2,77.31,108606,79,79,169.87,6049.08,1,0
45.105106,133.4,77.38,108399,79,79,168.86,6017.02,1,0
44.954956,134,77.38,108949,79,79,169.62,6023.96,1,0
45.105106,134.6,77.38,109489,79,79,170.38,6071.15,1,0
45.075077,132.2,77.38,107904,79,79,167.34,5958.93,1,0
45.015015,131,77.38,109406,79,79,165.82,5896.97,1,0
45.165165,133.6,77.38,108533,79,79,169.11,6034.07,1,0
45.105106,133.4,77.38,108465,79,79,168.86,6017.02,1,0
45.105106,134.4,77.38,108812,79,79,170.13,6062.13,1,0
45.315315,131.2,77.38,109625,79,79,166.08,5945.37,1,0
45.045048,136,77.38,108617,79,79,172.15,6126.13,1,0
45.105106,135,77.38,108987,79,79,170.89,6089.19,1,0
